type,vertices,heuristic,colors,time
92,1000,WELSH_POWELL,334,8874937
92,1000,DSATUR,328,45709937
92,1000,GREEDY,340,2330623
92,1000,WELSH_POWELL,337,8137082
92,1000,DSATUR,329,43010811
92,1000,GREEDY,346,2337070
92,1000,WELSH_POWELL,334,8080057
92,1000,DSATUR,323,45772460
92,1000,GREEDY,346,2631066
92,1000,WELSH_POWELL,334,8818117
92,1000,DSATUR,326,45921455
92,1000,GREEDY,344,3464280
92,1000,WELSH_POWELL,335,9705953
92,1000,DSATUR,321,42273999
92,1000,GREEDY,340,2726573
92,1000,WELSH_POWELL,335,9297031
92,1000,DSATUR,322,41246500
92,1000,GREEDY,351,2516376
92,1000,WELSH_POWELL,335,8219961
92,1000,DSATUR,326,38589304
92,1000,GREEDY,346,3033772
92,1000,WELSH_POWELL,330,9123678
92,1000,DSATUR,325,41762992
92,1000,GREEDY,342,2316187
92,1000,WELSH_POWELL,334,8178935
92,1000,DSATUR,322,42022523
92,1000,GREEDY,345,2370013
92,1000,WELSH_POWELL,337,8148283
92,1000,DSATUR,324,75804385
92,1000,GREEDY,340,2299045
92,1000,WELSH_POWELL,334,8784406
92,1000,DSATUR,328,46346729
92,1000,GREEDY,348,2350985
92,1000,WELSH_POWELL,328,8247083
92,1000,DSATUR,324,50681274
92,1000,GREEDY,346,2857527
92,1000,WELSH_POWELL,335,8538920
92,1000,DSATUR,325,39640391
92,1000,GREEDY,345,2697342
92,1000,WELSH_POWELL,337,8272273
92,1000,DSATUR,319,39445528
92,1000,GREEDY,342,2352561
92,1000,WELSH_POWELL,340,8001588
92,1000,DSATUR,321,42378995
92,1000,GREEDY,345,2746220
92,1000,WELSH_POWELL,336,8852960
92,1000,DSATUR,324,44418685
92,1000,GREEDY,343,2679412
92,1000,WELSH_POWELL,335,8265805
92,1000,DSATUR,326,45787946
92,1000,GREEDY,344,3090813
92,1000,WELSH_POWELL,338,8412163
92,1000,DSATUR,325,48507560
92,1000,GREEDY,343,2345952
92,1000,WELSH_POWELL,338,8513391
92,1000,DSATUR,327,46266536
92,1000,GREEDY,346,2341648
92,1000,WELSH_POWELL,329,8968914
92,1000,DSATUR,321,40129511
92,1000,GREEDY,343,2456635
92,1000,WELSH_POWELL,334,8037753
92,1000,DSATUR,322,36956986
92,1000,GREEDY,343,2812394
92,1000,WELSH_POWELL,335,8588135
92,1000,DSATUR,326,36871473
92,1000,GREEDY,346,2274057
92,1000,WELSH_POWELL,330,9740261
92,1000,DSATUR,325,66683504
92,1000,GREEDY,343,2433652
92,1000,WELSH_POWELL,333,9391084
92,1000,DSATUR,325,43001827
92,1000,GREEDY,347,2355619
92,1000,WELSH_POWELL,333,8303427
92,1000,DSATUR,324,48343960
92,1000,GREEDY,343,2455492
92,1000,WELSH_POWELL,342,8267335
92,1000,DSATUR,326,43556402
92,1000,GREEDY,344,3080841
92,1000,WELSH_POWELL,330,8757598
92,1000,DSATUR,323,46553801
92,1000,GREEDY,345,2723297
92,1000,WELSH_POWELL,339,9084406
92,1000,DSATUR,325,43497658
92,1000,GREEDY,341,2369920
92,1000,WELSH_POWELL,332,8219624
92,1000,DSATUR,328,43139846
92,1000,GREEDY,346,2344940
92,1000,WELSH_POWELL,333,10780653
92,1000,DSATUR,323,43988261
92,1000,GREEDY,340,2309359
92,1000,WELSH_POWELL,334,8139347
92,1000,DSATUR,323,42792804
92,1000,GREEDY,342,2799398
92,1000,WELSH_POWELL,330,8996991
92,1000,DSATUR,330,47969245
92,1000,GREEDY,346,2332041
92,1000,WELSH_POWELL,341,10250503
92,1000,DSATUR,327,44875341
92,1000,GREEDY,343,2592755
92,1000,WELSH_POWELL,333,9044116
92,1000,DSATUR,325,41994450
92,1000,GREEDY,345,2498755
92,1000,WELSH_POWELL,330,8323668
92,1000,DSATUR,327,38052299
92,1000,GREEDY,344,2263489
92,1000,WELSH_POWELL,336,10597939
92,1000,DSATUR,328,77536500
92,1000,GREEDY,347,2280116
92,1000,WELSH_POWELL,334,8136497
92,1000,DSATUR,324,46096109
92,1000,GREEDY,343,2835498
92,1000,WELSH_POWELL,336,9217920
92,1000,DSATUR,324,53796555
92,1000,GREEDY,342,2708756
92,1000,WELSH_POWELL,333,8579972
92,1000,DSATUR,325,47160993
92,1000,GREEDY,342,2284146
92,1000,WELSH_POWELL,337,8279126
92,1000,DSATUR,322,50724574
92,1000,GREEDY,348,3070722
92,1000,WELSH_POWELL,335,9362363
92,1000,DSATUR,324,43453932
92,1000,GREEDY,342,2796435
92,1000,WELSH_POWELL,333,8607616
92,1000,DSATUR,330,40472618
92,1000,GREEDY,340,2282486
92,1000,WELSH_POWELL,334,8192389
92,1000,DSATUR,321,43190477
92,1000,GREEDY,343,2276799
92,1000,WELSH_POWELL,334,8526532
92,1000,DSATUR,327,45892058
92,1000,GREEDY,338,2921229
92,1000,WELSH_POWELL,335,9000030
92,1000,DSATUR,323,50675015
92,1000,GREEDY,351,2552676
92,1000,WELSH_POWELL,332,8428689
92,1000,DSATUR,328,45508374
92,1000,GREEDY,346,2474293
92,1000,WELSH_POWELL,339,8252980
92,1000,DSATUR,326,53119191
92,1000,GREEDY,341,2351664
92,1000,WELSH_POWELL,332,8176135
92,1000,DSATUR,325,69534557
92,1000,GREEDY,345,2474705
92,1000,WELSH_POWELL,333,10241802
92,1000,DSATUR,331,44154678
92,1000,GREEDY,346,2275626
92,1000,WELSH_POWELL,332,10185009
92,1000,DSATUR,323,45035510
92,1000,GREEDY,346,2595565
92,1000,WELSH_POWELL,339,8363659
92,1000,DSATUR,322,41214486
92,1000,GREEDY,342,3045351
92,1000,WELSH_POWELL,334,10700075
92,1000,DSATUR,325,44314526
92,1000,GREEDY,342,2898992
92,1000,WELSH_POWELL,338,9007152
92,1000,DSATUR,326,46390670
92,1000,GREEDY,340,2820882
92,1000,WELSH_POWELL,332,9085304
92,1000,DSATUR,324,46601263
92,1000,GREEDY,339,2795932
92,1000,WELSH_POWELL,332,8454154
92,1000,DSATUR,323,42013684
92,1000,GREEDY,342,2821734
92,1000,WELSH_POWELL,332,10273782
92,1000,DSATUR,325,47465387
92,1000,GREEDY,340,2278332
92,1000,WELSH_POWELL,334,8266859
92,1000,DSATUR,326,45950690
92,1000,GREEDY,343,2258218
92,1000,WELSH_POWELL,334,8128179
92,1000,DSATUR,326,40329541
92,1000,GREEDY,343,2878691
92,1000,WELSH_POWELL,339,9811483
92,1000,DSATUR,328,44499386
92,1000,GREEDY,343,2379127
92,1000,WELSH_POWELL,329,8333824
92,1000,DSATUR,324,62646628
92,1000,GREEDY,345,2424035
92,1000,WELSH_POWELL,331,8943925
92,1000,DSATUR,322,48082553
92,1000,GREEDY,343,2439001
92,1000,WELSH_POWELL,329,8336026
92,1000,DSATUR,329,47091965
92,1000,GREEDY,349,2392340
92,1000,WELSH_POWELL,332,8002692
92,1000,DSATUR,326,43432089
92,1000,GREEDY,340,2508845
92,1000,WELSH_POWELL,334,8518908
92,1000,DSATUR,325,44330751
92,1000,GREEDY,347,2272967
92,1000,WELSH_POWELL,329,8524091
92,1000,DSATUR,328,46061633
92,1000,GREEDY,341,2619272
92,1000,WELSH_POWELL,334,8398472
92,1000,DSATUR,324,46257185
92,1000,GREEDY,346,2800318
92,1000,WELSH_POWELL,334,8723336
92,1000,DSATUR,325,43003563
92,1000,GREEDY,341,3164347
92,1000,WELSH_POWELL,331,9540525
92,1000,DSATUR,320,46964882
92,1000,GREEDY,347,2364943
92,1000,WELSH_POWELL,334,8589206
92,1000,DSATUR,323,47031097
92,1000,GREEDY,343,3349293
92,1000,WELSH_POWELL,328,9538249
92,1000,DSATUR,323,42630302
92,1000,GREEDY,342,2275171
92,1000,WELSH_POWELL,334,9903742
92,1000,DSATUR,323,68526153
92,1000,GREEDY,340,2277610
92,1000,WELSH_POWELL,333,9792335
92,1000,DSATUR,321,52148091
92,1000,GREEDY,347,3365843
92,1000,WELSH_POWELL,337,9712438
92,1000,DSATUR,325,43431165
92,1000,GREEDY,342,2355230
92,1000,WELSH_POWELL,331,8072876
92,1000,DSATUR,323,53390139
92,1000,GREEDY,345,3211522
92,1000,WELSH_POWELL,333,9947150
92,1000,DSATUR,320,39890971
92,1000,GREEDY,345,2299553
92,1000,WELSH_POWELL,335,9378708
92,1000,DSATUR,328,42244177
92,1000,GREEDY,342,2351806
92,1000,WELSH_POWELL,333,8294498
92,1000,DSATUR,321,38881275
92,1000,GREEDY,345,2366742
92,1000,WELSH_POWELL,333,8448919
92,1000,DSATUR,325,37850019
92,1000,GREEDY,337,2792808
92,1000,WELSH_POWELL,333,9585813
92,1000,DSATUR,325,47589326
92,1000,GREEDY,345,2353555
92,1000,WELSH_POWELL,330,8179066
92,1000,DSATUR,325,37328255
92,1000,GREEDY,342,2355683
92,1000,WELSH_POWELL,337,7986025
92,1000,DSATUR,324,50895425
92,1000,GREEDY,343,3437356
92,1000,WELSH_POWELL,335,8971667
92,1000,DSATUR,329,41757397
92,1000,GREEDY,345,2411757
92,1000,WELSH_POWELL,330,8053930
92,1000,DSATUR,326,39544194
92,1000,GREEDY,345,2437014
92,1000,WELSH_POWELL,336,8127960
92,1000,DSATUR,324,36901889
92,1000,GREEDY,345,2327729
92,1000,WELSH_POWELL,337,8456774
92,1000,DSATUR,328,44715040
92,1000,GREEDY,349,2464878
92,1000,WELSH_POWELL,336,8256447
92,1000,DSATUR,327,43984792
92,1000,GREEDY,344,2283836
92,1000,WELSH_POWELL,342,8086580
92,1000,DSATUR,323,41712639
92,1000,GREEDY,346,2461913
92,1000,WELSH_POWELL,330,9366786
92,1000,DSATUR,329,45510316
92,1000,GREEDY,341,2295290
92,1000,WELSH_POWELL,334,10151978
92,1000,DSATUR,325,54226970
92,1000,GREEDY,343,2530403
92,1000,WELSH_POWELL,333,10621469
92,1000,DSATUR,326,40210794
92,1000,GREEDY,343,2262792
92,1000,WELSH_POWELL,333,8090578
92,1000,DSATUR,327,37721815
92,1000,GREEDY,350,2444383
92,1000,WELSH_POWELL,334,8129693
92,1000,DSATUR,325,37016402
92,1000,GREEDY,341,2298422
92,1000,WELSH_POWELL,332,9504393
92,1000,DSATUR,329,39897319
92,1000,GREEDY,349,2599581
92,1000,WELSH_POWELL,335,8784147
92,1000,DSATUR,320,52477555
92,1000,GREEDY,338,2463707
92,1000,WELSH_POWELL,329,8342609
92,1000,DSATUR,325,47201765
92,1000,GREEDY,341,2812900
92,1000,WELSH_POWELL,339,8529623
92,1000,DSATUR,324,53830750
92,1000,GREEDY,342,2501571
92,1000,WELSH_POWELL,336,8322247
92,1000,DSATUR,328,42718599
92,1000,GREEDY,335,2297671
92,1000,WELSH_POWELL,337,8158307
92,1000,DSATUR,324,41523315
92,1000,GREEDY,348,2326479
92,1000,WELSH_POWELL,336,8816156
92,1000,DSATUR,325,41381055
92,1000,GREEDY,340,2377338
92,1000,WELSH_POWELL,334,8165255
92,1000,DSATUR,327,45930520
92,1000,GREEDY,340,3191848
92,1000,WELSH_POWELL,335,9802831
92,1000,DSATUR,321,73537830
92,1000,GREEDY,342,3171111
92,1000,WELSH_POWELL,334,10414849
92,1000,DSATUR,327,45928007
92,1000,GREEDY,347,2272758
92,1000,WELSH_POWELL,333,9256969
92,1000,DSATUR,321,49456820
92,1000,GREEDY,345,2461507
92,1000,WELSH_POWELL,337,8023576
92,1000,DSATUR,321,40395125
92,1000,GREEDY,349,2850248
92,1000,WELSH_POWELL,331,9611676
92,1000,DSATUR,327,45866336
92,1000,GREEDY,345,2268902
92,1000,WELSH_POWELL,333,8308181
92,1000,DSATUR,327,48442201
92,1000,GREEDY,344,2322698
92,1000,WELSH_POWELL,327,8157695
92,1000,DSATUR,324,49024036
92,1000,GREEDY,338,3412161
92,1000,WELSH_POWELL,334,9589075
92,1000,DSATUR,322,46121136
92,1000,GREEDY,345,3020945
92,1000,WELSH_POWELL,339,8434931
92,1000,DSATUR,324,42959878
92,1000,GREEDY,343,3265256
92,1000,WELSH_POWELL,334,10298549
92,1000,DSATUR,321,50094843
92,1000,GREEDY,349,2416922
92,1000,WELSH_POWELL,332,10580355
92,1000,DSATUR,325,43088445
92,1000,GREEDY,345,2833658
92,1000,WELSH_POWELL,331,9075658
92,1000,DSATUR,326,42363673
92,1000,GREEDY,346,2870616
92,1000,WELSH_POWELL,335,8730004
92,1000,DSATUR,327,46072279
92,1000,GREEDY,351,2331964
92,1000,WELSH_POWELL,335,8086758
92,1000,DSATUR,325,45394675
92,1000,GREEDY,344,2721216
92,1000,WELSH_POWELL,335,9141913
92,1000,DSATUR,324,45346273
92,1000,GREEDY,342,2413542
92,1000,WELSH_POWELL,339,9639700
92,1000,DSATUR,327,46375683
92,1000,GREEDY,350,2268116
92,1000,WELSH_POWELL,334,10440969
92,1000,DSATUR,326,51751162
92,1000,GREEDY,343,2460625
92,1000,WELSH_POWELL,335,9140694
92,1000,DSATUR,324,50674355
92,1000,GREEDY,342,3832426
92,1000,WELSH_POWELL,333,12223119
92,1000,DSATUR,325,71654266
92,1000,GREEDY,343,2398528
92,1000,WELSH_POWELL,340,10677334
92,1000,DSATUR,319,37639248
92,1000,GREEDY,340,2433859
92,1000,WELSH_POWELL,333,8118965
92,1000,DSATUR,324,42285986
92,1000,GREEDY,346,2374256
92,1000,WELSH_POWELL,337,8047320
92,1000,DSATUR,324,39649615
92,1000,GREEDY,343,2400185
92,1000,WELSH_POWELL,336,8133007
92,1000,DSATUR,326,40002480
92,1000,GREEDY,346,3595110
92,1000,WELSH_POWELL,336,8421127
92,1000,DSATUR,326,43627501
92,1000,GREEDY,342,2781245
92,1000,WELSH_POWELL,330,8973477
92,1000,DSATUR,323,41710378
92,1000,GREEDY,345,2420151
92,1000,WELSH_POWELL,339,8237517
92,1000,DSATUR,322,41456938
92,1000,GREEDY,347,2258688
92,1000,WELSH_POWELL,335,10316023
92,1000,DSATUR,327,44651000
92,1000,GREEDY,344,2345505
92,1000,WELSH_POWELL,332,8477669
92,1000,DSATUR,322,77524664
92,1000,GREEDY,341,2394462
92,1000,WELSH_POWELL,336,10379289
92,1000,DSATUR,324,43640835
92,1000,GREEDY,339,2300084
92,1000,WELSH_POWELL,335,8384681
92,1000,DSATUR,323,41287222
92,1000,GREEDY,350,3013970
92,1000,WELSH_POWELL,334,9985805
92,1000,DSATUR,330,41453386
92,1000,GREEDY,348,2822013
92,1000,WELSH_POWELL,335,10497610
92,1000,DSATUR,322,40263429
92,1000,GREEDY,341,2547206
92,1000,WELSH_POWELL,334,8138527
92,1000,DSATUR,334,36890248
92,1000,GREEDY,341,2271985
92,1000,WELSH_POWELL,331,10223653
92,1000,DSATUR,323,45756434
92,1000,GREEDY,346,2372545
92,1000,WELSH_POWELL,328,8172512
92,1000,DSATUR,325,50421804
92,1000,GREEDY,339,2894712
92,1000,WELSH_POWELL,339,9133418
92,1000,DSATUR,323,77666878
92,1000,GREEDY,347,2304866
92,1000,WELSH_POWELL,330,8695824
92,1000,DSATUR,322,53488009
92,1000,GREEDY,342,2560301
92,1000,WELSH_POWELL,335,8884411
92,1000,DSATUR,321,45088575
92,1000,GREEDY,341,2826485
92,1000,WELSH_POWELL,332,9350144
92,1000,DSATUR,327,48281128
92,1000,GREEDY,347,2899155
92,1000,WELSH_POWELL,337,9086130
92,1000,DSATUR,319,40546222
92,1000,GREEDY,345,2505789
92,1000,WELSH_POWELL,334,8021112
92,1000,DSATUR,331,46475699
92,1000,GREEDY,343,2589674
92,1000,WELSH_POWELL,330,8822285
92,1000,DSATUR,324,42965578
92,1000,GREEDY,341,2492349
92,1000,WELSH_POWELL,333,8020425
92,1000,DSATUR,328,44453776
92,1000,GREEDY,343,2265281
92,1000,WELSH_POWELL,339,8027808
92,1000,DSATUR,323,71964283
92,1000,GREEDY,345,3388215
92,1000,WELSH_POWELL,338,9669779
92,1000,DSATUR,328,40526435
92,1000,GREEDY,348,2424869
92,1000,WELSH_POWELL,335,8121063
92,1000,DSATUR,324,38826768
92,1000,GREEDY,343,2352363
92,1000,WELSH_POWELL,335,8017074
92,1000,DSATUR,326,41215671
92,1000,GREEDY,341,2376703
92,1000,WELSH_POWELL,335,8221307
92,1000,DSATUR,327,39151192
92,1000,GREEDY,346,2601400
92,1000,WELSH_POWELL,331,10837652
92,1000,DSATUR,327,45933734
92,1000,GREEDY,348,2923704
92,1000,WELSH_POWELL,331,8946891
92,1000,DSATUR,325,46080621
92,1000,GREEDY,345,2423093
92,1000,WELSH_POWELL,333,8116902
92,1000,DSATUR,327,81698036
92,1000,GREEDY,339,2625423
92,1000,WELSH_POWELL,337,9880583
92,1000,DSATUR,328,46556551
92,1000,GREEDY,342,3481110
92,1000,WELSH_POWELL,337,9444393
92,1000,DSATUR,327,44562458
92,1000,GREEDY,343,2360865
92,1000,WELSH_POWELL,336,8166754
92,1000,DSATUR,328,45526748
92,1000,GREEDY,346,2388477
92,1000,WELSH_POWELL,335,8189849
92,1000,DSATUR,320,47433173
92,1000,GREEDY,350,2431166
92,1000,WELSH_POWELL,335,8236128
92,1000,DSATUR,330,45997884
92,1000,GREEDY,343,2420294
92,1000,WELSH_POWELL,332,8126166
92,1000,DSATUR,328,44678416
92,1000,GREEDY,343,2427105
92,1000,WELSH_POWELL,334,10516934
92,1000,DSATUR,327,71804615
92,1000,GREEDY,346,2802918
92,1000,WELSH_POWELL,335,8551855
92,1000,DSATUR,329,40048053
92,1000,GREEDY,338,2269840
92,1000,WELSH_POWELL,338,10218144
92,1000,DSATUR,329,38807534
92,1000,GREEDY,346,2286245
92,1000,WELSH_POWELL,337,9544354
92,1000,DSATUR,322,43464273
92,1000,GREEDY,342,2373648
92,1000,WELSH_POWELL,337,8169929
92,1000,DSATUR,323,47415651
92,1000,GREEDY,342,3269003
92,1000,WELSH_POWELL,334,9368427
92,1000,DSATUR,333,44681147
92,1000,GREEDY,341,2407240
92,1000,WELSH_POWELL,335,8208362
92,1000,DSATUR,330,40624833
92,1000,GREEDY,344,2395859
92,1000,WELSH_POWELL,335,9329291
92,1000,DSATUR,327,50913089
92,1000,GREEDY,344,3207821
92,1000,WELSH_POWELL,331,10509735
92,1000,DSATUR,327,41358247
92,1000,GREEDY,348,2330956
92,1000,WELSH_POWELL,337,8047612
92,1000,DSATUR,331,67860939
92,1000,GREEDY,343,2301293
92,1000,WELSH_POWELL,337,8641459
92,1000,DSATUR,328,49032201
92,1000,GREEDY,341,2415365
92,1000,WELSH_POWELL,333,8469514
92,1000,DSATUR,325,47437206
92,1000,GREEDY,348,2295486
92,1000,WELSH_POWELL,338,8279366
92,1000,DSATUR,324,41967117
92,1000,GREEDY,342,2501905
92,1000,WELSH_POWELL,334,8429096
92,1000,DSATUR,326,46494109
92,1000,GREEDY,342,2897611
92,1000,WELSH_POWELL,339,9459001
92,1000,DSATUR,326,45891536
92,1000,GREEDY,340,2393318
92,1000,WELSH_POWELL,339,9602633
92,1000,DSATUR,325,45946339
92,1000,GREEDY,346,2383514
92,1000,WELSH_POWELL,333,10778714
92,1000,DSATUR,326,45258771
92,1000,GREEDY,341,2835516
92,1000,WELSH_POWELL,332,8605847
92,1000,DSATUR,327,44565396
92,1000,GREEDY,346,2301971
92,1000,WELSH_POWELL,337,8072004
92,1000,DSATUR,324,85625014
92,1000,GREEDY,346,3256686
92,1000,WELSH_POWELL,334,9812850
92,1000,DSATUR,327,44975613
92,1000,GREEDY,342,2263799
92,1000,WELSH_POWELL,334,10491588
92,1000,DSATUR,328,51823300
92,1000,GREEDY,343,2430226
92,1000,WELSH_POWELL,343,9963534
92,1000,DSATUR,326,45791167
92,1000,GREEDY,342,2458860
92,1000,WELSH_POWELL,331,8280353
92,1000,DSATUR,326,45072868
92,1000,GREEDY,342,2719856
92,1000,WELSH_POWELL,333,8261960
92,1000,DSATUR,322,46192392
92,1000,GREEDY,342,2770695
92,1000,WELSH_POWELL,338,8418860
92,1000,DSATUR,325,49956804
92,1000,GREEDY,343,2340291
92,1000,WELSH_POWELL,331,9205931
92,1000,DSATUR,329,42949947
92,1000,GREEDY,341,2405159
92,1000,WELSH_POWELL,340,8022646
92,1000,DSATUR,325,43664747
92,1000,GREEDY,343,2333813
92,1000,WELSH_POWELL,334,8194137
92,1000,DSATUR,323,77381924
92,1000,GREEDY,346,2345122
92,1000,WELSH_POWELL,333,7993800
92,1000,DSATUR,329,42723364
92,1000,GREEDY,348,2562035
92,1000,WELSH_POWELL,334,8844775
92,1000,DSATUR,329,41907219
92,1000,GREEDY,345,2670387
92,1000,WELSH_POWELL,336,8411603
92,1000,DSATUR,327,45634686
92,1000,GREEDY,345,2585991
92,1000,WELSH_POWELL,340,8304758
92,1000,DSATUR,320,48784703
92,1000,GREEDY,346,2357057
92,1000,WELSH_POWELL,338,8154374
92,1000,DSATUR,325,44976876
92,1000,GREEDY,339,2401112
92,1000,WELSH_POWELL,331,8137851
92,1000,DSATUR,323,43403226
92,1000,GREEDY,342,2841181
92,1000,WELSH_POWELL,335,10957336
92,1000,DSATUR,323,48668318
92,1000,GREEDY,344,3410794
92,1000,WELSH_POWELL,337,9715127
92,1000,DSATUR,325,72292209
92,1000,GREEDY,352,2584382
92,1000,WELSH_POWELL,335,10992990
92,1000,DSATUR,326,47169154
92,1000,GREEDY,345,2349320
92,1000,WELSH_POWELL,341,8185797
92,1000,DSATUR,324,46609100
92,1000,GREEDY,347,2493207
92,1000,WELSH_POWELL,333,8473680
92,1000,DSATUR,328,42993151
92,1000,GREEDY,335,2582058
92,1000,WELSH_POWELL,336,8250510
92,1000,DSATUR,329,43694851
92,1000,GREEDY,340,2408994
92,1000,WELSH_POWELL,327,8166935
92,1000,DSATUR,323,50631511
92,1000,GREEDY,345,2286895
92,1000,WELSH_POWELL,334,10547089
92,1000,DSATUR,323,45754140
92,1000,GREEDY,338,2484622
92,1000,WELSH_POWELL,332,8520465
92,1000,DSATUR,325,45990398
92,1000,GREEDY,346,2505940
92,1000,WELSH_POWELL,330,8415883
92,1000,DSATUR,328,65046426
92,1000,GREEDY,339,2395448
92,1000,WELSH_POWELL,332,8044457
92,1000,DSATUR,328,49894135
92,1000,GREEDY,343,2342233
92,1000,WELSH_POWELL,334,9809826
92,1000,DSATUR,322,44630875
92,1000,GREEDY,347,2283157
92,1000,WELSH_POWELL,335,8236275
92,1000,DSATUR,323,43054721
92,1000,GREEDY,346,2361158
92,1000,WELSH_POWELL,331,8213941
92,1000,DSATUR,321,49533447
92,1000,GREEDY,342,2452757
92,1000,WELSH_POWELL,339,8136213
92,1000,DSATUR,323,44432292
92,1000,GREEDY,339,3436688
92,1000,WELSH_POWELL,334,9413186
92,1000,DSATUR,327,44738592
92,1000,GREEDY,337,2273667
92,1000,WELSH_POWELL,335,8203740
92,1000,DSATUR,326,41227039
92,1000,GREEDY,341,2491076
92,1000,WELSH_POWELL,328,9725000
92,1000,DSATUR,319,63132068
92,1000,GREEDY,341,2339709
92,1000,WELSH_POWELL,332,9966532
92,1000,DSATUR,324,46147677
92,1000,GREEDY,347,2280358
92,1000,WELSH_POWELL,335,8278129
92,1000,DSATUR,323,41730166
92,1000,GREEDY,340,2345238
92,1000,WELSH_POWELL,335,8142237
92,1000,DSATUR,322,57122626
92,1000,GREEDY,341,2407719
92,1000,WELSH_POWELL,335,8158782
92,1000,DSATUR,326,42605751
92,1000,GREEDY,343,2365288
92,1000,WELSH_POWELL,335,8061796
92,1000,DSATUR,327,39737449
92,1000,GREEDY,342,2273053
92,1000,WELSH_POWELL,333,8034553
92,1000,DSATUR,325,43477277
92,1000,GREEDY,341,2800266
92,1000,WELSH_POWELL,339,8971601
92,1000,DSATUR,323,43125208
92,1000,GREEDY,344,2434783
92,1000,WELSH_POWELL,336,8378885
92,1000,DSATUR,326,43521471
92,1000,GREEDY,349,3606049
92,1000,WELSH_POWELL,339,9951266
92,1000,DSATUR,325,42741005
92,1000,GREEDY,349,2778631
92,1000,WELSH_POWELL,333,8250296
92,1000,DSATUR,324,52571637
92,1000,GREEDY,347,2342678
92,1000,WELSH_POWELL,332,8684284
92,1000,DSATUR,334,46182085
92,1000,GREEDY,342,2265514
92,1000,WELSH_POWELL,336,8111215
92,1000,DSATUR,332,41498874
92,1000,GREEDY,337,2428950
92,1000,WELSH_POWELL,333,8384247
92,1000,DSATUR,322,43118658
92,1000,GREEDY,341,2359278
92,1000,WELSH_POWELL,332,8047068
92,1000,DSATUR,329,46183738
92,1000,GREEDY,341,2382061
92,1000,WELSH_POWELL,334,9245390
92,1000,DSATUR,323,44423400
92,1000,GREEDY,340,2748482
92,1000,WELSH_POWELL,330,8451354
92,1000,DSATUR,323,40651737
92,1000,GREEDY,343,2271130
92,1000,WELSH_POWELL,331,8436914
92,1000,DSATUR,327,43696615
92,1000,GREEDY,346,2706701
92,1000,WELSH_POWELL,333,10131415
92,1000,DSATUR,325,63297572
92,1000,GREEDY,344,2377232
92,1000,WELSH_POWELL,335,10117392
92,1000,DSATUR,319,40636400
92,1000,GREEDY,348,2260756
92,1000,WELSH_POWELL,334,8003871
92,1000,DSATUR,325,37106532
92,1000,GREEDY,344,2268463
92,1000,WELSH_POWELL,334,7977369
92,1000,DSATUR,324,38676098
92,1000,GREEDY,343,2288196
92,1000,WELSH_POWELL,341,8664049
92,1000,DSATUR,324,36718097
92,1000,GREEDY,339,2811490
92,1000,WELSH_POWELL,332,8419533
92,1000,DSATUR,329,40598428
92,1000,GREEDY,348,3294542
92,1000,WELSH_POWELL,335,9241454
92,1000,DSATUR,330,40563115
92,1000,GREEDY,339,2266873
92,1000,WELSH_POWELL,333,8161917
92,1000,DSATUR,323,42732866
92,1000,GREEDY,338,2266130
92,1000,WELSH_POWELL,337,8003284
92,1000,DSATUR,330,39321270
92,1000,GREEDY,346,2308811
92,1000,WELSH_POWELL,339,8110606
92,1000,DSATUR,324,36453597
92,1000,GREEDY,349,2261929
92,1000,WELSH_POWELL,342,8025616
92,1000,DSATUR,327,69836961
92,1000,GREEDY,343,2266020
92,1000,WELSH_POWELL,335,8730926
92,1000,DSATUR,323,41982680
92,1000,GREEDY,342,2461898
92,1000,WELSH_POWELL,335,8036570
92,1000,DSATUR,323,39935836
92,1000,GREEDY,345,2523316
92,1000,WELSH_POWELL,335,8139852
92,1000,DSATUR,323,39204990
92,1000,GREEDY,343,2424109
92,1000,WELSH_POWELL,331,8122923
92,1000,DSATUR,323,43654006
92,1000,GREEDY,343,2981921
92,1000,WELSH_POWELL,332,9016960
92,1000,DSATUR,331,39837072
92,1000,GREEDY,337,2255419
92,1000,WELSH_POWELL,328,8072757
92,1000,DSATUR,331,41644242
92,1000,GREEDY,344,2266482
92,1000,WELSH_POWELL,335,8196459
92,1000,DSATUR,331,42247392
92,1000,GREEDY,337,2264765
92,1000,WELSH_POWELL,332,7997803
92,1000,DSATUR,323,41020838
92,1000,GREEDY,341,3338767
92,1000,WELSH_POWELL,333,10095922
92,1000,DSATUR,322,36650869
92,1000,GREEDY,342,2415868
92,1000,WELSH_POWELL,340,8063391
92,1000,DSATUR,324,42091116
92,1000,GREEDY,349,2258337
92,1000,WELSH_POWELL,333,8221779
92,1000,DSATUR,327,50498189
92,1000,GREEDY,337,2267709
92,1000,WELSH_POWELL,336,9216964
92,1000,DSATUR,324,52392001
92,1000,GREEDY,344,2485710
92,1000,WELSH_POWELL,336,10565191
92,1000,DSATUR,324,41182972
92,1000,GREEDY,338,2353745
92,1000,WELSH_POWELL,337,9845937
92,1000,DSATUR,325,37919923
92,1000,GREEDY,347,2258338
92,1000,WELSH_POWELL,331,8101191
92,1000,DSATUR,323,39058862
92,1000,GREEDY,344,2417985
92,1000,WELSH_POWELL,334,8804625
92,1000,DSATUR,325,40496575
92,1000,GREEDY,343,2259349
92,1000,WELSH_POWELL,332,9692282
92,1000,DSATUR,321,39521775
92,1000,GREEDY,347,2335569
